,player_name,player_api_id,player_nation,season,team_long_name,team_api_id,season_player_age,market_val_amnt,player_pos,id,match_api_id,country,elapsed,card_type,elapsed_plus,team,birthday,height,weight
7377,Xisco,37845,Spain,2009,Racing Santander,8696,23,100000,CF,1068813,685159,Spain,62,y,,Racing Santander,1986-06-26,187,168
7378,Xisco,37845,Spain,2009,Racing Santander,8696,23,100000,CF,880975,684784,Spain,43,y,,Racing Santander,1986-06-26,187,168
729,Anthony Vanden Borre,38368,Belgium,2009,Portsmouth,8462,22,100000,RB,1026874,659141,England,43,y,,Portsmouth,1987-10-24,182,192
730,Anthony Vanden Borre,38368,Belgium,2009,Portsmouth,8462,22,100000,RB,1027293,659141,England,60,y2,,Portsmouth,1987-10-24,182,192
731,Anthony Vanden Borre,38368,Belgium,2009,Portsmouth,8462,22,100000,RB,1045231,659151,England,90,y,5.0,Portsmouth,1987-10-24,182,192
210,Alberto Zapater,38576,Spain,2009,Genoa,10233,24,100000,DM,962124,705229,Italy,75,y,,Genoa,1985-06-13,180,181
211,Alberto Zapater,38576,Spain,2009,Genoa,10233,24,100000,DM,978176,705243,Italy,44,y,,Genoa,1985-06-13,180,181
212,Alberto Zapater,38576,Spain,2009,Genoa,10233,24,100000,DM,735933,704355,Italy,40,y,,Genoa,1985-06-13,180,181
1179,Carlos Tevez,38817,Argentina,2009,Manchester City,8456,25,600000,SS,1021693,659130,England,85,y,,Manchester City,1984-02-05,172,157
1180,Carlos Tevez,38817,Argentina,2009,Manchester City,8456,25,600000,SS,1009886,658592,England,9,y,,Manchester City,1984-02-05,172,157
1181,Carlos Tevez,38817,Argentina,2009,Manchester City,8456,25,600000,SS,765624,658623,England,27,y,,Manchester City,1984-02-05,172,157
1182,Carlos Tevez,38817,Argentina,2009,Manchester City,8456,25,600000,SS,996178,659109,England,11,y,,Manchester City,1984-02-05,172,157
1183,Carlos Tevez,38817,Argentina,2009,Manchester City,8456,25,600000,SS,885295,658829,England,90,y,4.0,Manchester City,1984-02-05,172,157
1184,Carlos Tevez,38817,Argentina,2009,Manchester City,8456,25,600000,SS,895823,658926,England,74,y,,Manchester City,1984-02-05,172,157
220,Aleandro Rosi,39345,Italy,2009,Siena,8551,22,300000,RB,1025609,705432,Italy,6,y,,Siena,1987-05-17,182,176
221,Aleandro Rosi,39345,Italy,2009,Siena,8551,22,300000,RB,1050909,705368,Italy,22,y,,Siena,1987-05-17,182,176
222,Aleandro Rosi,39345,Italy,2009,Siena,8551,22,300000,RB,914203,704739,Italy,55,y,,Siena,1987-05-17,182,176
223,Aleandro Rosi,39345,Italy,2009,Siena,8551,22,300000,RB,1010295,705403,Italy,24,y,,Siena,1987-05-17,182,176
224,Aleandro Rosi,39345,Italy,2009,Siena,8551,22,300000,RB,836290,704556,Italy,90,y,2.0,Siena,1987-05-17,182,176
225,Aleandro Rosi,39345,Italy,2009,Siena,8551,22,300000,RB,801930,704519,Italy,74,y,,Siena,1987-05-17,182,176
226,Aleandro Rosi,39345,Italy,2009,Siena,8551,22,300000,RB,858843,704572,Italy,60,y,,Siena,1987-05-17,182,176
227,Aleandro Rosi,39345,Italy,2009,Siena,8551,22,300000,RB,880684,704626,Italy,87,y,,Siena,1987-05-17,182,176
228,Aleandro Rosi,39345,Italy,2009,Siena,8551,22,300000,RB,771420,704461,Italy,78,y,,Siena,1987-05-17,182,176
229,Aleandro Rosi,39345,Italy,2009,Siena,8551,22,300000,RB,983233,705302,Italy,13,y,,Siena,1987-05-17,182,176
1705,Davide Di Gennaro,39435,Italy,2009,Livorno,8537,21,500000,DM,1018581,705551,Italy,51,y,,Livorno,1988-06-16,180,157
7163,Vasilios Pliatsikas,39462,Greece,2009,FC Schalke 04,10189,21,200000,CB,730908,674289,Germany,17,y,,FC Schalke 04,1988-04-14,175,161
7549,Zlatko Dedic,39494,Slovenia,2009,VfL Bochum,9911,25,200000,CF,910432,674430,Germany,37,y,,VfL Bochum,1984-10-05,182,170
7550,Zlatko Dedic,39494,Slovenia,2009,VfL Bochum,9911,25,200000,CF,961107,674477,Germany,65,y,,VfL Bochum,1984-10-05,182,170
2235,Fabio Quagliarella,39540,Italy,2009,Napoli,9875,26,1000000,CF,1018591,705602,Italy,52,y,,Napoli,1983-01-31,180,174
2236,Fabio Quagliarella,39540,Italy,2009,Napoli,9875,26,1000000,CF,975932,705260,Italy,62,y,,Napoli,1983-01-31,180,174
2237,Fabio Quagliarella,39540,Italy,2009,Napoli,9875,26,1000000,CF,890483,704645,Italy,58,y,,Napoli,1983-01-31,180,174
2238,Fabio Quagliarella,39540,Italy,2009,Napoli,9875,26,1000000,CF,934139,704787,Italy,44,y,,Napoli,1983-01-31,180,174
2239,Fabio Quagliarella,39540,Italy,2009,Napoli,9875,26,1000000,CF,869167,704601,Italy,89,y,,Napoli,1983-01-31,180,174
2240,Fabio Quagliarella,39540,Italy,2009,Napoli,9875,26,1000000,CF,744993,704384,Italy,10,y,,Napoli,1983-01-31,180,174
2241,Fabio Quagliarella,39540,Italy,2009,Napoli,9875,26,1000000,CF,1036768,705399,Italy,86,r,,Napoli,1983-01-31,180,174
5740,Paul McShane,40132,Ireland,2009,Hull City,8667,23,400000,CB,751843,658614,England,34,y,,Hull City,1986-01-06,182,179
5741,Paul McShane,40132,Ireland,2009,Hull City,8667,23,400000,CB,774341,658633,England,63,y,,Hull City,1986-01-06,182,179
5742,Paul McShane,40132,Ireland,2009,Hull City,8667,23,400000,CB,855094,658802,England,46,y,,Hull City,1986-01-06,182,179
5743,Paul McShane,40132,Ireland,2009,Hull City,8667,23,400000,CB,949059,659074,England,51,y,,Hull City,1986-01-06,182,179
5744,Paul McShane,40132,Ireland,2009,Hull City,8667,23,400000,CB,938314,658940,England,59,y,,Hull City,1986-01-06,182,179
655,Andreas Johansson,40495,Sweden,2009,VfL Bochum,9911,27,100000,CB,1013930,674522,Germany,45,y,,VfL Bochum,1982-03-10,182,159
656,Andreas Johansson,40495,Sweden,2009,VfL Bochum,9911,27,100000,CB,888129,674421,Germany,60,y,,VfL Bochum,1982-03-10,182,159
3586,Jonathan Biabiany,40686,France,2009,Parma,10167,21,400000,RW,880653,704620,Italy,83,y,,Parma,1988-04-28,177,161
3587,Jonathan Biabiany,40686,France,2009,Parma,10167,21,400000,RW,978194,705265,Italy,69,y,,Parma,1988-04-28,177,161
3588,Jonathan Biabiany,40686,France,2009,Parma,10167,21,400000,RW,1035987,705399,Italy,37,y,,Parma,1988-04-28,177,161
5757,Pavel Pogrebnyak,41244,Russia,2009,VfB Stuttgart,10269,26,50000,CF,935575,674443,Germany,50,y,,VfB Stuttgart,1983-11-08,187,201
5758,Pavel Pogrebnyak,41244,Russia,2009,VfB Stuttgart,10269,26,50000,CF,1048250,674548,Germany,90,y,,VfB Stuttgart,1983-11-08,187,201
5759,Pavel Pogrebnyak,41244,Russia,2009,VfB Stuttgart,10269,26,50000,CF,832917,674372,Germany,77,y,,VfB Stuttgart,1983-11-08,187,201
5760,Pavel Pogrebnyak,41244,Russia,2009,VfB Stuttgart,10269,26,50000,CF,1034965,674538,Germany,42,y,,VfB Stuttgart,1983-11-08,187,201
5761,Pavel Pogrebnyak,41244,Russia,2009,VfB Stuttgart,10269,26,50000,CF,880851,674410,Germany,86,y,,VfB Stuttgart,1983-11-08,187,201
4507,Luigi Vitale,41350,Italy,2009,Livorno,8537,22,150000,LB,753421,704401,Italy,30,y,,Livorno,1987-10-05,177,157
4508,Luigi Vitale,41350,Italy,2009,Livorno,8537,22,150000,LB,1011317,705390,Italy,66,y,,Livorno,1987-10-05,177,157
332,Alessandro Diamanti,41475,Italy,2009,West Ham United,8654,26,200000,AM,1004905,659120,England,38,y,,West Ham United,1983-05-02,180,165
333,Alessandro Diamanti,41475,Italy,2009,West Ham United,8654,26,200000,AM,894696,658927,England,66,y,,West Ham United,1983-05-02,180,165
334,Alessandro Diamanti,41475,Italy,2009,West Ham United,8654,26,200000,AM,779587,658675,England,55,y,,West Ham United,1983-05-02,180,165
335,Alessandro Diamanti,41475,Italy,2009,West Ham United,8654,26,200000,AM,877104,658828,England,45,y,2.0,West Ham United,1983-05-02,180,165
336,Alessandro Diamanti,41475,Italy,2009,West Ham United,8654,26,200000,AM,980914,659099,England,79,y,,West Ham United,1983-05-02,180,165
4915,Marquitos,41582,Spain,2009,Real Valladolid,10281,22,50000,AM,902087,684833,Spain,73,y,,Real Valladolid,1987-03-21,177,161
2394,Felipe Caicedo,41622,Ecuador,2009,Málaga CF,9864,21,4000000,CF,1069039,685156,Spain,86,y,,Málaga CF,1988-09-05,182,185
2395,Felipe Caicedo,41622,Ecuador,2009,Málaga CF,9864,21,4000000,CF,1012002,685062,Spain,89,y,,Málaga CF,1988-09-05,182,185
2396,Felipe Caicedo,41622,Ecuador,2009,Málaga CF,9864,21,4000000,CF,1043884,685124,Spain,14,y,,Málaga CF,1988-09-05,182,185
2397,Felipe Caicedo,41622,Ecuador,2009,Málaga CF,9864,21,4000000,CF,1075095,685180,Spain,41,y,,Málaga CF,1988-09-05,182,185
2398,Felipe Caicedo,41622,Ecuador,2009,Málaga CF,9864,21,4000000,CF,925974,684881,Spain,43,y,,Málaga CF,1988-09-05,182,185
2399,Felipe Caicedo,41622,Ecuador,2009,Málaga CF,9864,21,4000000,CF,997045,685024,Spain,74,y,,Málaga CF,1988-09-05,182,185
2066,Emiliano Viviano,41671,Italy,2009,Bologna,9857,24,300000,GK,777200,704471,Italy,68,y,,Bologna,1985-12-01,195,198
2584,Francesco Lodi,41694,Italy,2009,Udinese,8600,25,250000,DM,950409,705068,Italy,79,y,,Udinese,1984-03-23,182,154
1378,Claudio Terzi,41874,Italy,2009,Siena,8551,25,300000,CB,890769,704647,Italy,86,y,,Siena,1984-06-19,180,152
1379,Claudio Terzi,41874,Italy,2009,Siena,8551,25,300000,CB,859192,704572,Italy,81,y,,Siena,1984-06-19,180,152
1380,Claudio Terzi,41874,Italy,2009,Siena,8551,25,300000,CB,755904,704405,Italy,88,y,,Siena,1984-06-19,180,152
624,Andrea Esposito,41942,Italy,2009,Genoa,10233,23,75000,CB,923958,704765,Italy,26,y,,Livorno,1986-05-17,190,185
625,Andrea Esposito,41942,Italy,2009,Livorno,8537,23,75000,CB,923958,704765,Italy,26,y,,Livorno,1986-05-17,190,185
2459,Ferdinando Sforzini,42017,Italy,2009,Bari,9976,25,25000,CF,741789,704375,Italy,90,r,,Bari,1984-12-04,193,183
2603,Francesco Valiani,42433,Italy,2009,Parma,10167,29,125000,CM,818183,704531,Italy,49,y,,Bologna,1980-10-29,172,154
2604,Francesco Valiani,42433,Italy,2009,Parma,10167,29,125000,CM,900829,704659,Italy,63,y,,Bologna,1980-10-29,172,154
2605,Francesco Valiani,42433,Italy,2009,Parma,10167,29,125000,CM,801517,704518,Italy,33,y,,Bologna,1980-10-29,172,154
2606,Francesco Valiani,42433,Italy,2009,Parma,10167,29,125000,CM,835786,704553,Italy,61,y,,Bologna,1980-10-29,172,154
2607,Francesco Valiani,42433,Italy,2009,Parma,10167,29,125000,CM,949064,704790,Italy,64,y,,Parma,1980-10-29,172,154
2608,Francesco Valiani,42433,Italy,2009,Parma,10167,29,125000,CM,949223,704790,Italy,73,y2,,Parma,1980-10-29,172,154
2609,Francesco Valiani,42433,Italy,2009,Parma,10167,29,125000,CM,1026502,705410,Italy,70,y,,Parma,1980-10-29,172,154
2610,Francesco Valiani,42433,Italy,2009,Parma,10167,29,125000,CM,1035951,705399,Italy,34,y,,Parma,1980-10-29,172,154
2611,Francesco Valiani,42433,Italy,2009,Parma,10167,29,125000,CM,1006838,705366,Italy,88,y,,Parma,1980-10-29,172,154
2612,Francesco Valiani,42433,Italy,2009,Parma,10167,29,125000,CM,995773,705315,Italy,77,y,,Parma,1980-10-29,172,154
6106,Riccardo Meggiorini,42437,Italy,2009,Bari,9976,24,300000,CF,879489,704610,Italy,8,y,,Bari,1985-09-04,182,172
6107,Riccardo Meggiorini,42437,Italy,2009,Bari,9976,24,300000,CF,1069988,705245,Italy,7,y,,Bari,1985-09-04,182,172
6108,Riccardo Meggiorini,42437,Italy,2009,Bari,9976,24,300000,CF,1061582,705291,Italy,60,y,,Bari,1985-09-04,182,172
6109,Riccardo Meggiorini,42437,Italy,2009,Bari,9976,24,300000,CF,924108,704751,Italy,43,y,,Bari,1985-09-04,182,172
6110,Riccardo Meggiorini,42437,Italy,2009,Bari,9976,24,300000,CF,868554,704601,Italy,32,y,,Bari,1985-09-04,182,172
3244,Jack Cork,46008,England,2009,Burnley,8191,20,5000000,DM,1061716,659175,England,29,y,,Burnley,1989-06-25,185,152
2630,Franco Di Santo,49825,Argentina,2009,Blackburn Rovers,8655,20,1000000,CF,855312,658805,England,61,y,,Blackburn Rovers,1989-04-07,193,194
2631,Franco Di Santo,49825,Argentina,2009,Blackburn Rovers,8655,20,1000000,CF,787199,658688,England,11,y,,Blackburn Rovers,1989-04-07,193,194
3102,Humberto Suazo,50048,Chile,2009,Real Zaragoza,8394,28,50000,CF,954494,684932,Spain,13,y,,Real Zaragoza,1981-05-10,172,168
1334,Christopher Schorch,50395,Germany,2009,1. FC Köln,8722,20,100000,CB,953690,674465,Germany,5,y,,1. FC Köln,1989-01-30,187,176
1335,Christopher Schorch,50395,Germany,2009,1. FC Köln,8722,20,100000,CB,871478,674402,Germany,55,y,,1. FC Köln,1989-01-30,187,176
3841,Jozy Altidore,70297,United States,2009,Hull City,8667,20,800000,CF,821287,658713,England,65,y,,Hull City,1989-11-06,185,174
3842,Jozy Altidore,70297,United States,2009,Hull City,8667,20,800000,CF,1057968,659170,England,45,r,5.0,Hull City,1989-11-06,185,174
3843,Jozy Altidore,70297,United States,2009,Villarreal CF,10205,20,800000,CF,821287,658713,England,65,y,,Hull City,1989-11-06,185,174
3844,Jozy Altidore,70297,United States,2009,Villarreal CF,10205,20,800000,CF,1057968,659170,England,45,r,5.0,Hull City,1989-11-06,185,174
4887,Marko Marin,71353,Germany,2009,SV Werder Bremen,8697,20,2500000,AM,911081,674427,Germany,82,y,,SV Werder Bremen,1989-03-13,170,141
4888,Marko Marin,71353,Germany,2009,SV Werder Bremen,8697,20,2500000,AM,820307,674364,Germany,44,y,,SV Werder Bremen,1989-03-13,170,141
7094,Valdet Rama,71563,Albania,2009,Hannover 96,9904,22,175000,LW,910305,674429,Germany,25,y,,Hannover 96,1987-11-20,182,172
7237,Vladimir Koman,72371,Hungary,2009,Bari,9976,20,250000,AM,954225,704977,Italy,90,y,,Bari,1989-03-16,172,148
7238,Vladimir Koman,72371,Hungary,2009,Bari,9976,20,250000,AM,847754,704568,Italy,86,y,,Bari,1989-03-16,172,148
2090,Eren Derdiyok,73448,Switzerland,2009,Bayer 04 Leverkusen,8178,21,350000,CF,997297,674498,Germany,83,y,,Bayer 04 Leverkusen,1988-06-12,190,203
2091,Eren Derdiyok,73448,Switzerland,2009,Bayer 04 Leverkusen,8178,21,350000,CF,751996,674302,Germany,48,y,,Bayer 04 Leverkusen,1988-06-12,190,203
2092,Eren Derdiyok,73448,Switzerland,2009,Bayer 04 Leverkusen,8178,21,350000,CF,752025,674302,Germany,53,y2,,Bayer 04 Leverkusen,1988-06-12,190,203
2093,Eren Derdiyok,73448,Switzerland,2009,Bayer 04 Leverkusen,8178,21,350000,CF,1026121,674533,Germany,28,y,,Bayer 04 Leverkusen,1988-06-12,190,203
2094,Eren Derdiyok,73448,Switzerland,2009,Bayer 04 Leverkusen,8178,21,350000,CF,965298,674472,Germany,83,y,,Bayer 04 Leverkusen,1988-06-12,190,203
2186,Fabian Delph,78324,England,2009,Aston Villa,10252,20,3500000,CM,723565,658575,England,43,y,,Aston Villa,1989-11-21,175,132
2187,Fabian Delph,78324,England,2009,Aston Villa,10252,20,3500000,CM,894321,658925,England,90,y,4.0,Aston Villa,1989-11-21,175,132
2188,Fabian Delph,78324,England,2009,Aston Villa,10252,20,3500000,CM,774125,658677,England,55,y,,Aston Villa,1989-11-21,175,132
3098,Holger Badstuber,94886,Germany,2009,FC Bayern Munich,9823,20,200000,CB,1036138,674536,Germany,31,y,,FC Bayern Munich,1989-03-13,190,185
3099,Holger Badstuber,94886,Germany,2009,FC Bayern Munich,9823,20,200000,CB,1003721,674512,Germany,59,y,,FC Bayern Munich,1989-03-13,190,185
3100,Holger Badstuber,94886,Germany,2009,FC Bayern Munich,9823,20,200000,CB,1057995,674561,Germany,69,y,,FC Bayern Munich,1989-03-13,190,185
1706,Davide Lanzafame,97487,Italy,2009,Parma,10167,22,400000,CF,914583,704742,Italy,84,y,,Parma,1987-02-09,180,165
1707,Davide Lanzafame,97487,Italy,2009,Parma,10167,22,400000,CF,745207,704387,Italy,65,y,,Parma,1987-02-09,180,165
1708,Davide Lanzafame,97487,Italy,2009,Parma,10167,22,400000,CF,1068954,705263,Italy,86,y,,Parma,1987-02-09,180,165
1709,Davide Lanzafame,97487,Italy,2009,Parma,10167,22,400000,CF,868850,704594,Italy,68,y,,Parma,1987-02-09,180,165
7552,Zoran Tosic,99031,Serbia,2009,1. FC Köln,8722,22,300000,RW,932307,674446,Germany,62,y,,1. FC Köln,1987-04-28,170,157
7553,Zoran Tosic,99031,Serbia,2009,1. FC Köln,8722,22,300000,RW,1028498,674534,Germany,86,y,,1. FC Köln,1987-04-28,170,157
7554,Zoran Tosic,99031,Serbia,2009,1. FC Köln,8722,22,300000,RW,1028503,674534,Germany,87,y2,,1. FC Köln,1987-04-28,170,157
7329,Will Atkinson,102602,England,2009,Hull City,8667,21,150000,CM,1082644,659378,England,60,y,,Hull City,1988-10-14,177,148
6802,Steven Nzonzi,109621,France,2009,Blackburn Rovers,8655,21,8000000,DM,929814,658964,England,83,y,,Blackburn Rovers,1988-12-15,190,165
6803,Steven Nzonzi,109621,France,2009,Blackburn Rovers,8655,21,8000000,DM,941891,658977,England,52,y,,Blackburn Rovers,1988-12-15,190,165
6804,Steven Nzonzi,109621,France,2009,Blackburn Rovers,8655,21,8000000,DM,976532,659092,England,50,y,,Blackburn Rovers,1988-12-15,190,165
6805,Steven Nzonzi,109621,France,2009,Blackburn Rovers,8655,21,8000000,DM,893848,658849,England,86,y,,Blackburn Rovers,1988-12-15,190,165
6806,Steven Nzonzi,109621,France,2009,Blackburn Rovers,8655,21,8000000,DM,882541,658836,England,45,y,1.0,Blackburn Rovers,1988-12-15,190,165
6807,Steven Nzonzi,109621,France,2009,Blackburn Rovers,8655,21,8000000,DM,801247,658693,England,50,y,,Blackburn Rovers,1988-12-15,190,165
4107,Kwadwo Asamoah,111862,Ghana,2009,Udinese,8600,21,700000,LM,849459,704563,Italy,36,y,,Udinese,1988-12-09,172,168
4108,Kwadwo Asamoah,111862,Ghana,2009,Udinese,8600,21,700000,LM,976412,705253,Italy,90,y,3.0,Udinese,1988-12-09,172,168
4288,Lorenzo Ariaudo,112476,Italy,2009,Cagliari,8529,20,300000,CB,1006802,705355,Italy,83,y,,Cagliari,1989-06-11,185,154
4289,Lorenzo Ariaudo,112476,Italy,2009,Cagliari,8529,20,300000,CB,1051940,705356,Italy,83,y,,Cagliari,1989-06-11,185,154
3067,Henrique,128037,Brazil,2009,Racing Santander,8696,23,400000,CB,977203,684987,Spain,63,y,,Racing Santander,1986-10-14,185,161
3068,Henrique,128037,Brazil,2009,Racing Santander,8696,23,400000,CB,987095,685006,Spain,69,y,,Racing Santander,1986-10-14,185,161
3069,Henrique,128037,Brazil,2009,Racing Santander,8696,23,400000,CB,962609,684957,Spain,89,y,,Racing Santander,1986-10-14,185,161
3070,Henrique,128037,Brazil,2009,Racing Santander,8696,23,400000,CB,881155,684784,Spain,85,y,,Racing Santander,1986-10-14,185,161
4230,Lewis Holtby,128827,Germany,2009,VfL Bochum,9911,19,600000,CM,856728,674393,Germany,90,y,,FC Schalke 04,1990-09-18,175,159
4231,Lewis Holtby,128827,Germany,2009,VfL Bochum,9911,19,600000,CM,1077948,674581,Germany,73,y,,VfL Bochum,1990-09-18,175,159
3422,Javier Pastore,129391,Argentina,2009,Palermo,8540,20,1000000,AM,790682,704503,Italy,82,y,,Palermo,1989-06-20,187,172
3423,Javier Pastore,129391,Argentina,2009,Palermo,8540,20,1000000,AM,836208,704553,Italy,85,y,,Palermo,1989-06-20,187,172
3424,Javier Pastore,129391,Argentina,2009,Palermo,8540,20,1000000,AM,1081479,705228,Italy,90,y,3.0,Palermo,1989-06-20,187,172
3425,Javier Pastore,129391,Argentina,2009,Palermo,8540,20,1000000,AM,755807,704403,Italy,52,y,,Palermo,1989-06-20,187,172
5914,Philipp Bargfrede,134217,Germany,2009,SV Werder Bremen,8697,20,250000,DM,1077459,674572,Germany,32,y,,SV Werder Bremen,1989-03-03,175,157
5915,Philipp Bargfrede,134217,Germany,2009,SV Werder Bremen,8697,20,250000,DM,798658,674341,Germany,71,y,,SV Werder Bremen,1989-03-03,175,157
5916,Philipp Bargfrede,134217,Germany,2009,SV Werder Bremen,8697,20,250000,DM,837474,674367,Germany,73,y,,SV Werder Bremen,1989-03-03,175,157
5917,Philipp Bargfrede,134217,Germany,2009,SV Werder Bremen,8697,20,250000,DM,743227,674294,Germany,55,y,,SV Werder Bremen,1989-03-03,175,157
5918,Philipp Bargfrede,134217,Germany,2009,SV Werder Bremen,8697,20,250000,DM,1027256,674528,Germany,89,y,,SV Werder Bremen,1989-03-03,175,157
3253,Jack Wilshere,143793,England,2009,Bolton Wanderers,8559,17,2000000,CM,980862,659099,England,73,y,,Bolton Wanderers,1992-01-01,172,150
3254,Jack Wilshere,143793,England,2009,Bolton Wanderers,8559,17,2000000,CM,1048249,659162,England,66,y,,Bolton Wanderers,1992-01-01,172,150
3255,Jack Wilshere,143793,England,2009,Bolton Wanderers,8559,17,2000000,CM,1068153,659180,England,90,y,4.0,Bolton Wanderers,1992-01-01,172,150
3256,Jack Wilshere,143793,England,2009,Arsenal,9825,17,2000000,CM,980862,659099,England,73,y,,Bolton Wanderers,1992-01-01,172,150
3257,Jack Wilshere,143793,England,2009,Arsenal,9825,17,2000000,CM,1048249,659162,England,66,y,,Bolton Wanderers,1992-01-01,172,150
3258,Jack Wilshere,143793,England,2009,Arsenal,9825,17,2000000,CM,1068153,659180,England,90,y,4.0,Bolton Wanderers,1992-01-01,172,150
6513,Sergio Canales,150649,Spain,2009,Racing Santander,8696,18,20000000,AM,1062924,685149,Spain,84,y,,Racing Santander,1991-02-16,177,143
6514,Sergio Canales,150649,Spain,2009,Racing Santander,8696,18,20000000,AM,1079318,685185,Spain,69,y,,Racing Santander,1991-02-16,177,143
3712,Jordi Alba,150739,Spain,2009,Valencia CF,10267,20,15000000,LB,1011997,685062,Spain,87,y,,Valencia CF,1989-03-21,170,150
3713,Jordi Alba,150739,Spain,2009,Valencia CF,10267,20,15000000,LB,892376,684801,Spain,90,y,1.0,Valencia CF,1989-03-21,170,150
3714,Jordi Alba,150739,Spain,2009,Valencia CF,10267,20,15000000,LB,1079380,685190,Spain,79,y,,Valencia CF,1989-03-21,170,150
5295,Miku,150770,Venezuela,2009,Getafe CF,8305,24,100000,CF,1063657,685147,Spain,57,y,,Getafe CF,1985-08-19,185,176
5296,Miku,150770,Venezuela,2009,Getafe CF,8305,24,100000,CF,1013226,685055,Spain,89,y,,Getafe CF,1985-08-19,185,176
3204,Ivan Obradovic,150968,Serbia,2009,Real Zaragoza,8394,21,500000,LB,754777,684601,Spain,72,y,,Real Zaragoza,1988-07-25,180,174
3205,Ivan Obradovic,150968,Serbia,2009,Real Zaragoza,8394,21,500000,LB,1079119,685191,Spain,50,y,,Real Zaragoza,1988-07-25,180,174
3462,Jeffren Suarez,154259,Venezuela,2009,FC Barcelona,8634,21,250000,AM,955838,684936,Spain,29,y,,FC Barcelona,1988-01-20,172,157
3852,Juan Cuadrado,155066,Colombia,2009,Udinese,8600,21,16000000,RB,962894,705229,Italy,57,y,,Udinese,1988-05-26,177,157
3853,Juan Cuadrado,155066,Colombia,2009,Udinese,8600,21,16000000,RB,968199,704654,Italy,83,y,,Udinese,1988-05-26,177,157
5440,Nemanja Pejcinovic,157288,Serbia,2009,Hertha BSC Berlin,8177,22,350000,CB,778547,674328,Germany,69,y,,Hertha BSC Berlin,1987-10-04,185,176
5441,Nemanja Pejcinovic,157288,Serbia,2009,Hertha BSC Berlin,8177,22,350000,CB,751183,674306,Germany,16,y,,Hertha BSC Berlin,1987-10-04,185,176
1332,Christoph Moritz,180126,Germany,2009,FC Schalke 04,10189,19,400000,CM,774123,674318,Germany,85,y,,FC Schalke 04,1990-01-27,185,176
