"player_name";"player_api_id";"player_nation";"season";"team_long_name";"team_api_id";"season_player_age";"market_val_amnt";"player_pos";"team_country"
"Michael de Leeuw";"179239";"Netherlands";"2012";"FC Groningen";"8674";"26";"300000";"CF";"Netherlands"
"Michail Antonio";"158545";"Jamaica";"2015";"West Ham United";"8654";"25";"12000000";"CF";"England"
"Michel Morganella";"92532";"Switzerland";"2012";"Palermo";"8540";"23";"100000";"RB";"Italy"
"Michele Camporese";"239213";"Italy";"2015";"Empoli";"8534";"23";"1100000";"CB";"Italy"
"Michele Canini";"24403";"Italy";"2012";"Genoa";"10233";"27";"150000";"CB";"Italy"
"Michele Paolucci";"37520";"Italy";"2009";"Siena";"8551";"23";"200000";"CF";"Italy"
"Michele Paolucci";"37520";"Italy";"2009";"Juventus";"9885";"23";"200000";"CF";"Italy"
"Michele Rinaldi";"27723";"Italy";"2010";"Bari";"9976";"23";"150000";"CB";"Italy"
"Michiel Kramer";"110161";"Netherlands";"2013";"ADO Den Haag";"10217";"25";"350000";"CF";"Netherlands"
"Michiel Kramer";"110161";"Netherlands";"2015";"Feyenoord";"10235";"27";"350000";"CF";"Netherlands"
"Mickey van der Hart";"352365";"Netherlands";"2014";"Go Ahead Eagles";"6433";"20";"550000";"GK";"Netherlands"
"Mickey van der Hart";"352365";"Netherlands";"2015";"PEC Zwolle";"6413";"21";"550000";"GK";"Netherlands"
"Miguel Lopes";"150080";"Portugal";"2012";"FC Porto";"9773";"26";"100000";"RB";"Portugal"
"Miguel Lopes";"150080";"Portugal";"2013";"Olympique Lyonnais";"9748";"27";"100000";"RB";"France"
"Miguel Lopes";"150080";"Portugal";"2014";"Sporting CP";"9768";"28";"100000";"RB";"Portugal"
"Miguel Lopes";"150080";"Portugal";"2015";"Granada CF";"7878";"29";"100000";"RB";"Spain"
"Miguel Rodrigues";"317580";"Portugal";"2011";"União de Leiria, SAD";"9771";"18";"150000";"CB";"Portugal"
"Miguel Rodrigues";"317580";"Portugal";"2012";"CD Nacional";"10214";"19";"150000";"CB";"Portugal"
"Miguel Veloso";"40608";"Portugal";"2010";"Genoa";"10233";"24";"900000";"DM";"Italy"
"Miguel Vieira";"470361";"Portugal";"2015";"FC Paços de Ferreira";"6403";"25";"125000";"CB";"Portugal"
"Miiko Albornoz";"80229";"Chile";"2014";"Hannover 96";"9904";"24";"450000";"LB";"Germany"
"Mijat Gacinovic";"448859";"Serbia";"2015";"Eintracht Frankfurt";"9810";"20";"3500000";"AM";"Germany"
"Mika";"194632";"Portugal";"2014";"Boavista FC";"8613";"23";"300000";"GK";"Portugal"
"Mike Frantz";"37042";"Germany";"2014";"SC Freiburg";"8358";"28";"350000";"CM";"Germany"
"Mike Maignan";"466439";"France";"2015";"LOSC Lille";"8639";"20";"25000000";"GK";"France"
"Mike van Duinen";"259375";"Netherlands";"2011";"ADO Den Haag";"10217";"20";"600000";"CF";"Netherlands"
"Mike van der Hoorn";"264860";"Netherlands";"2012";"FC Utrecht";"9908";"20";"1600000";"CB";"Netherlands"
"Mike van der Hoorn";"264860";"Netherlands";"2013";"Ajax";"8593";"21";"1600000";"CB";"Netherlands"
"Mikhail Rosheuvel";"179218";"Netherlands";"2013";"Heracles Almelo";"9791";"23";"650000";"RW";"Netherlands"
"Milan Badelj";"141699";"Croatia";"2012";"Hamburger SV";"9790";"23";"2000000";"DM";"Germany"
"Milan Badelj";"141699";"Croatia";"2014";"Fiorentina";"8535";"25";"2000000";"DM";"Italy"
"Milan Milanovic";"140963";"Serbia";"2011";"Palermo";"8540";"20";"400000";"CB";"Italy"
"Milan Petrzela";"43223";"Czech Republic";"2012";"FC Augsburg";"8406";"29";"100000";"RM";"Germany"
